metin,kategori,label,intent,intent_label,oncelik,oncelik_label,stil,kaynak
sishane peron duvar zemin catlak buyuyor,altyapi_insaat,10,fault_report,0,P1,0,yazim_yanlisi,relabel:openrouter
bagcilar yon peron kenari gider kapagi kalkik,altyapi_insaat,10,fault_report,0,P2,1,yazim_yanlisi,relabel:openrouter
kartal istasyon giris cikis cam kenari sizinti,altyapi_insaat,10,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
halic istasyon tavan isotma borusu siziyor,altyapi_insaat,10,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
haciosman depo giris rampada zemin cokmesi,altyapi_insaat,10,fault_report,0,P1,0,yazim_yanlisi,relabel:openrouter
levent koridor duvar fayans dokme tehlikesi,altyapi_insaat,10,fault_report,0,P1,0,yazim_yanlisi,relabel:openrouter
gayrettepe asansor kuyu pompasi calismiyo su doldu,altyapi_insaat,10,fault_report,0,P1,0,yazim_yanlisi,relabel:openrouter
kagithane tunel havalandirma kanali duvar catlagi,altyapi_insaat,10,fault_report,0,P2,1,yazim_yanlisi,relabel:openrouter
mahmutbey peron sonu duvar zemin ayrildi,altyapi_insaat,10,fault_report,0,P1,0,yazim_yanlisi,relabel:openrouter
kirazli istasyon tuvalet lavabo alt sifon siziyor,altyapi_insaat,10,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
olimpiyat peron zemin seramik sokme alt beton catlak,altyapi_insaat,10,fault_report,0,P2,1,yazim_yanlisi,relabel:openrouter
basaksehir metrobus aktarma merdiven korkuluk vidasiz,altyapi_insaat,10,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
ataturk havalimani tunel giris kapak tasi cokmesi,altyapi_insaat,10,fault_report,0,P1,0,yazim_yanlisi,relabel:openrouter
4 levent yolgecidi tavan panel sokulme riski,altyapi_insaat,10,fault_report,0,P1,0,yazim_yanlisi,relabel:openrouter
mecidiyekoy peron 2 duvar altinda su birikintisi,altyapi_insaat,10,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
ayrilikcesme koridor tavan panel sokulme riski,altyapi_insaat,10,fault_report,0,P1,0,yazim_yanlisi,relabel:openrouter
topkapi marmaray koridor duvar boyasi kabaridi,altyapi_insaat,10,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
universite aktarma tavan izgara dusmesi bugun,altyapi_insaat,10,fault_report,0,P1,0,yazim_yanlisi,relabel:openrouter
sishane yuruyen merdiven basamak plakasi kopuk,mekanik_istasyon,0,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
taksim gunc cikis koridor tavan damlasi basladi,altyapi_insaat,10,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
kartal peron duvar fayans parcalari yere dusu,altyapi_insaat,10,fault_report,0,P1,0,yazim_yanlisi,relabel:openrouter
sisli bilet holu zeminde buyuk cukur oluustu,altyapi_insaat,10,fault_report,0,P1,0,yazim_yanlisi,relabel:openrouter
sirinevler tunel duvar betonarme donati gorunuyor,altyapi_insaat,10,fault_report,0,P2,1,yazim_yanlisi,relabel:openrouter
levent asansor kuyusuna su doldu acil mudahale,altyapi_insaat,10,fault_report,0,P1,0,yazim_yanlisi,relabel:openrouter
mecidiyekoy transfer merdiven basamak betonu ctlak,altyapi_insaat,10,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
yenikapi marmaray peron kenari gider kapagi acik,altyapi_insaat,10,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
atakoy istasyon alt kat duvardan su sizintisi,altyapi_insaat,10,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
halkali viyadukt ray alt beton ctlak buyudu,yol_yapisal,5,fault_report,0,P2,1,yazim_yanlisi,relabel:openrouter
ayrilikcesme tunel segment arasi su basinci yuksek,altyapi_insaat,10,fault_report,0,P2,1,yazim_yanlisi,relabel:openrouter
Merdiven basamak betonu çatlak,altyapi_insaat,10,fault_report,0,P3,2,cok_kisa,relabel:openrouter
Tünel segment arası su sızıntısı,altyapi_insaat,10,fault_report,0,P2,1,cok_kisa,relabel:openrouter
Peron duvarı fayans dökülmesi,altyapi_insaat,10,fault_report,0,P1,0,cok_kisa,relabel:openrouter
Tavan sıva parçası yere düştü,altyapi_insaat,10,fault_report,0,P1,0,cok_kisa,relabel:openrouter
Asansör kuyusu su birikintisi,altyapi_insaat,10,fault_report,0,P2,1,cok_kisa,relabel:openrouter
Drenaj mazgalı tıkanıklığı ve taşma,altyapi_insaat,10,fault_report,0,P2,1,cok_kisa,relabel:openrouter
Ray altı betonarme kırılması,yol_yapisal,5,fault_report,0,P2,1,cok_kisa,relabel:openrouter
Koridor duvarı nemlenme ve höveleşme,altyapi_insaat,10,fault_report,0,P4,3,cok_kisa,relabel:openrouter
Çıkış merdiveni korkuluk bağlantısı söküldü,altyapi_insaat,10,fault_report,0,P3,2,cok_kisa,relabel:openrouter
Zemin dilatasyon kapakları kalkmış,altyapi_insaat,10,fault_report,0,P3,2,cok_kisa,relabel:openrouter
YM-12 peron tavanı damlıyor,altyapi_insaat,10,fault_report,0,P3,2,cok_kisa,relabel:openrouter
Bilet matik duvarı çatlaklı,altyapi_insaat,10,fault_report,0,P3,2,cok_kisa,relabel:openrouter
Tünel içi ıslaklık yayılıyor,altyapi_insaat,10,fault_report,0,P2,1,cok_kisa,relabel:openrouter
Servis tüneli su pompası arızalı,altyapi_insaat,10,fault_report,0,P2,1,cok_kisa,relabel:openrouter
Mezanin katı zemin çökmesi,altyapi_insaat,10,fault_report,0,P1,0,cok_kisa,relabel:openrouter
Yangın musluğu nişanı duvardan kopuk,altyapi_insaat,10,fault_report,0,P4,3,cok_kisa,relabel:openrouter
Peron uç kaplama taşları sökülmüş,altyapi_insaat,10,fault_report,0,P1,0,cok_kisa,relabel:openrouter
Asansör kat kapı çerçevesi çatlak,mekanik_istasyon,0,fault_report,0,P3,2,cok_kisa,relabel:openrouter
Kanalizasyon revizyonu kapak eksik,altyapi_insaat,10,fault_report,0,P1,0,cok_kisa,relabel:openrouter
Tünel havalandırma kanalı sızıntı,altyapi_insaat,10,fault_report,0,P2,1,cok_kisa,relabel:openrouter
Maslak çıkış merdivenlerinde dökülen yağlı gıda kalıntısı kayganlık yaratıyor.,temizlik,7,fault_report,0,P1,0,standart,relabel:openrouter
Osmanbey istasyonunda gece vardiyası tuvalet kontrolünde temizlik eksikliği tespit edildi.,temizlik,7,fault_report,0,P4,3,standart,relabel:openrouter
"Şişli-Mecidiyeköy B2 girişinde kemirgen izdüşümü, kablo kanallarına giriş önlenmeli.",temizlik,7,fault_report,0,P3,2,standart,relabel:openrouter
"Levent peron sonundaki çöp kovası yanmış, çöpler yelken yapmış durumda.",istasyon_guvenlik,6,incident_report,1,P2,1,standart,relabel:openrouter
"4. Levent koridorunda dökülen kahve lekesi kurumuş, çizdirme ile temizlenecek.",temizlik,7,fault_report,0,P4,3,standart,relabel:openrouter
"Mahmutbey M7 peronunda tuvalet kabini içinde kusmuk, acil müdahale gerekiyor.",temizlik,7,fault_report,0,P3,2,standart,relabel:openrouter
"Kirazlı istasyonu geçiş katında haşere sürüleri uçuşuyor, ilaçlama programlanacak.",temizlik,7,fault_report,0,P4,3,standart,relabel:openrouter
"Yenibosna güney çıkış merdivenlerinde buzlanma var, tuzlama ekibi çağrıldı.",temizlik,7,fault_report,0,P1,0,standart,relabel:openrouter
"Oturakçı peronunda çöpler rüzgârla uçuşuyor, konteyner kapakları kapanmıyor.",temizlik,7,fault_report,0,P4,3,standart,relabel:openrouter
"Ataköy-Shirinevler istasyonunda duvara boyalı yazı, temizlik ekibi bilgilendirildi.",temizlik,7,fault_report,0,P4,3,standart,relabel:openrouter
"Zeytinburnu mezzanin tuvaletlerinde sabun dağıtıcı boş, kâğıt da bitmiş.",temizlik,7,fault_report,0,P4,3,standart,relabel:openrouter
"Bakırköy-Sahil peronunda dökülen şarap lekesi kokuyor, kimyasal temizlik lazım.",temizlik,7,fault_report,0,P4,3,standart,relabel:openrouter
"Bahçelievler giriş katında çöp konteyneri çevresi kirli, boşaltma gecikmiş.",temizlik,7,fault_report,0,P4,3,standart,relabel:openrouter
"Kocatepe istasyonu tünel içinde kemirgen fecesleri görüldü, hijyen riski var.",temizlik,7,fault_report,0,P4,3,standart,relabel:openrouter
Sağmalcılar çıkış merdiven basamaklarında dökülen yağ kayganlık yapıyor.,temizlik,7,fault_report,0,P1,0,standart,relabel:openrouter
"Aksaray geçiş koridorunda sığara izmariti kokusu yoğun, havalandırma yetmiyor.",temizlik,7,complaint,3,P4,3,standart,relabel:openrouter
"Emniyet-Fatih istasyonu tuvaletlerinde pislik birikimi, periyodik temizlik atlanmış.",temizlik,7,complaint,3,P4,3,standart,relabel:openrouter
"Topkapı-Ulubatlı peron kenarında çöp yığını, konteyner eksikliği hissediliyor.",temizlik,7,complaint,3,P4,3,standart,relabel:openrouter
"Bayrampaşa-Maltepe girişinde buzlanma riski, gece ekibi tuzlama unutmuş.",temizlik,7,fault_report,0,P1,0,standart,relabel:openrouter
Sağmalcılar peron duvarına spray boyası ile çizim yapılmış.,temizlik,7,fault_report,0,P4,3,standart,relabel:openrouter
Haliç metro köprüsü giriş katında güvercin dışkileri ve tüyleri birikmiş.,temizlik,7,fault_report,0,P4,3,standart,relabel:openrouter
Vezneciler istasyonu tuvalet lavabo altına dökülen sıvı kokuyor.,temizlik,7,fault_report,0,P4,3,standart,relabel:openrouter
"Menderes peronunda çöp kovası taraması yapıldı, içi boşaltılacak.",temizlik,7,fault_report,0,P4,3,standart,relabel:openrouter
"Gültepe çıkışında dondurma dökülmüş, zemin yapışkan ve karalı durumda.",temizlik,7,fault_report,0,P4,3,standart,relabel:openrouter
"Alibeyköy Cep Otogarı tuvaletlerinde temizlik malzemesi tükenmiş, tedarik bekleniyor.",temizlik,7,fault_report,0,P4,3,standart,relabel:openrouter
"Çobançeşme istasyonu peronunda fare izi takip edildi, tuzak yerleştirildi.",temizlik,7,fault_report,0,P4,3,standart,relabel:openrouter
Mahmutbey M3 geçiş katında dökülen yağlı gıda temizlenmedi.,temizlik,7,complaint,3,P1,0,standart,relabel:openrouter
"Esenler buzlanmış merdivenler, yolcu düşme şikayeti geldi, tuzlama acil.",guvenlik_asayis_olay,9,incident_report,1,P1,0,standart,relabel:openrouter
"Molla Gürani tuvalet kapısı kilitleyici bozuk değil, içi pislikten kullanılamıyor.",temizlik,7,fault_report,0,P4,3,standart,relabel:openrouter
Adliye istasyonu mezzanininde çöp kovası çevresi plastik bardaklarla dolu.,temizlik,7,fault_report,0,P4,3,standart,relabel:openrouter
"Kartal peron sonundaki çöp konteyneri kapaklı, ama çöp üstünde yığılmış.",temizlik,7,fault_report,0,P4,3,standart,relabel:openrouter
Pendik istasyonu geçişinde dökülen meyve suyu mide bulandırıcısı kokuyor.,temizlik,7,incident_report,1,P4,3,standart,relabel:openrouter
"Tavşantepe çıkış merdivenlerinde buzlanma, tuzlama yapıldı ama eriyen su dondu.",istasyon_guvenlik,6,incident_report,1,P1,0,standart,relabel:openrouter
"Yakacık-Adnan Kahveci istasyonunda tuvalet musluğu akmıyor, ama lavabo kirli.",altyapi_insaat,10,fault_report,0,P3,2,standart,relabel:openrouter
"Pendik peronunda sigara izmariti ve kabuk birikimi, süpürme gerekli.",temizlik,7,fault_report,0,P4,3,standart,relabel:openrouter
"Kartal mezzanin tuvaletlerinde koku giderici tükenmiş, havalandırma yetersiz kalmış.",temizlik,7,complaint,3,P4,3,standart,relabel:openrouter
"Hacıosman istasyonu kuzey girişinde dökülen kola zemini kayganlaştırdı, temizlik ekibi çağrıldı.",temizlik,7,incident_report,1,P4,3,standart,relabel:openrouter
"Şişhane mezzanin bilet holünde çöp kovası taşmış, katlı ambalajlar yere yayılmış durumda.",temizlik,7,fault_report,0,P4,3,standart,relabel:openrouter
Kartal istasyonu peron sonundaki bank arkasında birikmiş çöp ve haşere tespit edildi.,temizlik,7,fault_report,0,P4,3,standart,relabel:openrouter
Şirinevler geçiş koridorunda duvara yapılmış grafiti çizimleri temizlenmesi için rapor alındı.,temizlik,7,fault_report,0,P4,3,standart,relabel:openrouter
Basılamıyor yardım butonu mekanik aksam takılmış 2. peron.,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,devrik,relabel:openrouter
Kapatılmış kamera önü reklam panosuyla Levent istasyonunda.,istasyon_guvenlik,6,fault_report,0,P3,2,devrik,relabel:openrouter
Düşmüş yangın tesisat boru basıncı ana kontrol panelinde.,altyapi_insaat,10,fault_report,0,P1,0,devrik,relabel:openrouter
Geçti turnikeden kart basmadan iki kişi Taksim'de.,guvenlik_asayis_olay,9,incident_report,1,P3,2,devrik,relabel:openrouter
Bırakılmış sahipsiz sırt çantası tünel ağzında akşam.,guvenlik_asayis_olay,9,incident_report,1,P1,0,devrik,relabel:openrouter
Yapılmıyor çanta aramaları X-ray cihazı önünde Gayrettepe'de.,istasyon_guvenlik,6,complaint,3,P2,1,devrik,relabel:openrouter
Engellenmiş acil kaçış koridoru temizlik arabalarıyla Yenikapı'da.,istasyon_guvenlik,6,fault_report,0,P1,0,devrik,relabel:openrouter
Vermiyor görüntü peron içi CCTV kamerası dondu.,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,devrik,relabel:openrouter
Çalıyor sebepsiz yangın ihbar butonu BSO-01 panosunda.,sinyalizasyon_haberlesme,3,fault_report,0,P2,1,devrik,relabel:openrouter
Girdi yetkisiz şahıs personel kapısından tünele doğru.,guvenlik_asayis_olay,9,incident_report,1,P1,0,devrik,relabel:openrouter
Kırılmış acil stop butonu koruma kapağı M2 peronunda.,sinyalizasyon_haberlesme,3,fault_report,0,P2,1,devrik,relabel:openrouter
Durmuyor güvenlik noktasında personel öğle saatlerinde Kadıköy'de.,istasyon_guvenlik,6,complaint,3,P3,2,devrik,relabel:openrouter
Basıncı sıfırlanmış yangın söndürme tüpünün A2 peronda.,istasyon_guvenlik,6,fault_report,0,P1,0,devrik,relabel:openrouter
Kilitlenmiyor acil tahliye kapısı otomasyona bağlı Şişhane'de.,mekanik_istasyon,0,fault_report,0,P1,0,devrik,relabel:openrouter
Görünmüyor peron sonu CCTV-04 kamerasında kararma var.,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,devrik,relabel:openrouter
Atlıyor turnikelerden sürekli yolcular güvenlik yokken Bostancı'da.,istasyon_guvenlik,6,complaint,3,P3,2,devrik,relabel:openrouter
Duruyor sahipsiz valiz turnike bölgesinde yarım saattir.,guvenlik_asayis_olay,9,incident_report,1,P1,0,devrik,relabel:openrouter
Engelliyor yangın dolabına erişimi çöp konteynerleri Vezneciler'de.,istasyon_guvenlik,6,fault_report,0,P1,0,devrik,relabel:openrouter
Bozulmuş sarı çizgi lazer ikaz sistemi 1. peron.,sinyalizasyon_haberlesme,3,fault_report,0,P2,1,devrik,relabel:openrouter
Devriye gezmiyor güvenlik görevlileri bilet holünde hafta sonu.,istasyon_guvenlik,6,complaint,3,P3,2,devrik,relabel:openrouter
Çalışmıyor acil çağrı cihazı peron duvarındaki Otogar'da.,sinyalizasyon_haberlesme,3,fault_report,0,P2,1,devrik,relabel:openrouter
Sökülmüş CCTV kamerasının yön ayar vidası Ayrılık Çeşmesi'nde.,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,devrik,relabel:openrouter
Unutulmuş kilitli vaziyette acil kaçış kapısı Mecidiyeköy'de.,mekanik_istasyon,0,fault_report,0,P1,0,devrik,relabel:openrouter
Dolaşıyor şüpheli şahıs tünel girişinde ray hattında.,guvenlik_asayis_olay,9,incident_report,1,P1,0,devrik,relabel:openrouter
Çalışmıyor duman algılama sensörleri teknik oda koridorunda.,sinyalizasyon_haberlesme,3,fault_report,0,P2,1,devrik,relabel:openrouter
Basamadı yolcu imdat butonuna mekanik arıza var.,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,devrik,relabel:openrouter
Takılmış turnike kanadı açık şekilde kaçak geçişe uygun.,mekanik_istasyon,0,fault_report,0,P2,1,devrik,relabel:openrouter
Boş kalmış X-ray kontrol noktası yoğun saatte Üsküdar'da.,istasyon_guvenlik,6,complaint,3,P2,1,devrik,relabel:openrouter
Kapanmış yangın sprink başlığı boya çalışması sonrası Ataköy'de.,altyapi_insaat,10,fault_report,0,P1,0,devrik,relabel:openrouter
Kapanmıyor panik bar kapısı acil çıkışta tıkalı.,mekanik_istasyon,0,fault_report,0,P1,0,devrik,relabel:openrouter
Görmüyor kör noktayı CCTV-09 kamera pozisyonu hatalı.,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,devrik,relabel:openrouter
Girdi yetkisiz kişiler hat bakım kapısından Kirazlı'da.,guvenlik_asayis_olay,9,incident_report,1,P1,0,devrik,relabel:openrouter
Basılmıyor acil durum butonu perondaki SOS-01 panosunda.,sinyalizasyon_haberlesme,3,fault_report,0,P2,1,devrik,relabel:openrouter
Açık kalmış acil çıkış kapısı Şirinevler güneyde.,istasyon_guvenlik,6,fault_report,0,P1,0,devrik,relabel:openrouter
Çalışmıyor turnike kamera açısı bilet holü alanında.,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,devrik,relabel:openrouter
Bırakılmış şüpheli çanta Şişli üst kat merdivenlerinde.,guvenlik_asayis_olay,9,incident_report,1,P1,0,devrik,relabel:openrouter
Kilitli duruyor acil kaçış kapısı Bostancı peronunda.,mekanik_istasyon,0,fault_report,0,P1,0,devrik,relabel:openrouter
Görülmedi devriye gezen güvenlik görevlisi az önce.,istasyon_guvenlik,6,complaint,3,P3,2,devrik,relabel:openrouter
Engellenmiş yangın tüpünün önü reklam panosuyla Ataköy'de.,istasyon_guvenlik,6,fault_report,0,P1,0,devrik,relabel:openrouter
Basmadan geçiyor turnikeden kaçak yolcular Şirinevler'de.,guvenlik_asayis_olay,9,incident_report,1,P3,2,devrik,relabel:openrouter
bostanci alt gecit acil cikis kapisi arkasindan kilitli disari acilmiyo,altyapi_insaat,10,fault_report,0,P1,0,yazim_yanlisi,relabel:openrouter
gayrettepe peron 1 yardim butonu panosu yerinden sokulmus kablolar acikta,sinyalizasyon_haberlesme,3,fault_report,0,P1,0,yazim_yanlisi,relabel:openrouter
bagcilar istasyonu 2 peron acil cikis kapisi arkasina koli yigmislar,istasyon_guvenlik,6,fault_report,0,P1,0,yazim_yanlisi,relabel:openrouter
taksim koridorundaki yangin tupu dolabinin onu reklam panosuyla kapatilmis,istasyon_guvenlik,6,fault_report,0,P1,0,yazim_yanlisi,relabel:openrouter
kartal istasyon tunel agzindaki kamera goruntusu tamamen siyah geliyo,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
topkapi gise bolgesinde kacak gecis yapanlar var guvenlik devriye atmiyo,istasyon_guvenlik,6,complaint,3,P3,2,yazim_yanlisi,relabel:openrouter
bagcilar peron 1 yardim butonu basilmiyo yay icine gocmus,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
taksim asansor onu supheli siyah sirt cantasi var polis cagirildi,guvenlik_asayis_olay,9,incident_report,1,P1,0,yazim_yanlisi,relabel:openrouter
topkapi istasyonu acil durum cikis kapisi kilitli kalmis acilmiyo,altyapi_insaat,10,fault_report,0,P1,0,yazim_yanlisi,relabel:openrouter
kartal 2 peron sari cizgi ikaz dudugu otmuyo yolcu riski var,sinyalizasyon_haberlesme,3,fault_report,0,P2,1,yazim_yanlisi,relabel:openrouter
bagcilar turnike arkasinda supheli sahis dolasiyo guvenlik personeli yok,guvenlik_asayis_olay,9,incident_report,1,P1,0,yazim_yanlisi,relabel:openrouter
topkapi koridor cctv-03 kamerasi acisi kaymis duvar gosteriyo,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
Levent CCTV kamera görüntüsü yok,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,cok_kisa,relabel:openrouter
Kartal bilet holü şüpheli paket,guvenlik_asayis_olay,9,incident_report,1,P1,0,cok_kisa,relabel:openrouter
Şişhane peron yangın tüpü kayıp,istasyon_guvenlik,6,fault_report,0,P1,0,cok_kisa,relabel:openrouter
Turnikeden kart basmadan geçiş var,elektronik_sistemler,4,fault_report,0,P3,2,cok_kisa,relabel:openrouter
1. peron acil durum butonu basılı,sinyalizasyon_haberlesme,3,fault_report,0,P2,1,cok_kisa,relabel:openrouter
Şişli X-ray cihazı başında görevli yok,istasyon_guvenlik,6,complaint,3,P2,1,cok_kisa,relabel:openrouter
Yangın algılama sensörü sürekli ötüyor,sinyalizasyon_haberlesme,3,fault_report,0,P2,1,cok_kisa,relabel:openrouter
Taksim istasyonu sarı çizgi silinmiş,altyapi_insaat,10,fault_report,0,P3,2,cok_kisa,relabel:openrouter
Bilet holünde sahipsiz çanta var,guvenlik_asayis_olay,9,incident_report,1,P1,0,cok_kisa,relabel:openrouter
BSO-02 kamerasının önü panoyla kapalı,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,cok_kisa,relabel:openrouter
